Local time,Open,High,Low,Close,Volume
03.02.2021 10:00:00.000 GMT-0800,1.36575,1.36582,1.36318,1.36435,10205.130000000001
03.02.2021 14:00:00.000 GMT-0800,1.36437,1.36524,1.36365,1.36365,6632.162499999999
03.02.2021 18:00:00.000 GMT-0800,1.36366,1.36468,1.35956,1.36049,10917.8297
03.02.2021 22:00:00.000 GMT-0800,1.36046,1.36112,1.35722,1.35841,18635.6799
04.02.2021 02:00:00.000 GMT-0800,1.35839,1.36978,1.35655,1.36807,38343.8809
04.02.2021 06:00:00.000 GMT-0800,1.36806,1.36873,1.36527,1.36601,21003.4099
04.02.2021 10:00:00.000 GMT-0800,1.36601,1.36771,1.36506,1.36715,7167.675
04.02.2021 14:00:00.000 GMT-0800,1.36715,1.36894,1.36613,1.36823,11454.698400000001
04.02.2021 18:00:00.000 GMT-0800,1.36820,1.36859,1.36657,1.36812,5856.730100000001
04.02.2021 22:00:00.000 GMT-0800,1.36813,1.37120,1.36750,1.36902,13199.73
05.02.2021 02:00:00.000 GMT-0800,1.36901,1.37188,1.36717,1.37042,21316.8098
05.02.2021 06:00:00.000 GMT-0800,1.37040,1.37397,1.37000,1.37330,22652.200299999997
05.02.2021 10:00:00.000 GMT-0800,1.37331,1.37389,1.37211,1.37291,7421.213
07.02.2021 14:00:00.000 GMT-0800,1.37151,1.37409,1.37135,1.37324,17231.9378
07.02.2021 18:00:00.000 GMT-0800,1.37323,1.37350,1.37226,1.37289,4082.8001
07.02.2021 22:00:00.000 GMT-0800,1.37288,1.37410,1.37021,1.37064,10639.390199999998
08.02.2021 02:00:00.000 GMT-0800,1.37064,1.37114,1.36800,1.36947,16402.730199999998
08.02.2021 06:00:00.000 GMT-0800,1.36947,1.37491,1.36931,1.37413,18492.989700000002
08.02.2021 10:00:00.000 GMT-0800,1.37412,1.37442,1.37307,1.37379,6329.8398
08.02.2021 14:00:00.000 GMT-0800,1.37359,1.37602,1.37347,1.37571,5953.0226
08.02.2021 18:00:00.000 GMT-0800,1.37571,1.37840,1.37537,1.37828,6857.43
08.02.2021 22:00:00.000 GMT-0800,1.37829,1.37889,1.37619,1.37806,15002.439999999999
09.02.2021 02:00:00.000 GMT-0800,1.37806,1.37888,1.37609,1.37832,18011.8501
09.02.2021 06:00:00.000 GMT-0800,1.37832,1.37982,1.37718,1.37974,20782.3801
09.02.2021 10:00:00.000 GMT-0800,1.37973,1.38203,1.37902,1.38154,8071.7699
09.02.2021 14:00:00.000 GMT-0800,1.38154,1.38173,1.38023,1.38151,5603.392400000001
09.02.2021 18:00:00.000 GMT-0800,1.38151,1.38272,1.38142,1.38203,4472.4400000000005
09.02.2021 22:00:00.000 GMT-0800,1.38205,1.38556,1.38100,1.38343,15954.6103
10.02.2021 02:00:00.000 GMT-0800,1.38343,1.38515,1.38277,1.38482,17492.3498
10.02.2021 06:00:00.000 GMT-0800,1.38480,1.38658,1.38375,1.38515,27722.8697
10.02.2021 10:00:00.000 GMT-0800,1.38515,1.38529,1.38275,1.38303,8828.630000000001
10.02.2021 14:00:00.000 GMT-0800,1.38299,1.38358,1.38206,1.38285,4117.155000000001
10.02.2021 18:00:00.000 GMT-0800,1.38284,1.38517,1.38267,1.38466,3875.7799999999997
10.02.2021 22:00:00.000 GMT-0800,1.38464,1.38593,1.38133,1.38346,12257.5498
11.02.2021 02:00:00.000 GMT-0800,1.38347,1.38449,1.38191,1.38361,11215.5
11.02.2021 06:00:00.000 GMT-0800,1.38362,1.38367,1.38001,1.38108,19869.52
11.02.2021 10:00:00.000 GMT-0800,1.38110,1.38193,1.38030,1.38143,8641.7952
11.02.2021 14:00:00.000 GMT-0800,1.38127,1.38173,1.38010,1.38019,4675.3794
11.02.2021 18:00:00.000 GMT-0800,1.38019,1.38019,1.37859,1.38004,5473.7300000000005
11.02.2021 22:00:00.000 GMT-0800,1.38005,1.38067,1.37754,1.37880,11268.7397
12.02.2021 02:00:00.000 GMT-0800,1.37878,1.38103,1.37795,1.37997,12558.4202
12.02.2021 06:00:00.000 GMT-0800,1.37996,1.38609,1.37946,1.38586,17914.0902
12.02.2021 10:00:00.000 GMT-0800,1.38586,1.38623,1.38453,1.38497,7451.2999
14.02.2021 14:00:00.000 GMT-0800,1.38482,1.38903,1.38482,1.38889,15335.420999999998
14.02.2021 18:00:00.000 GMT-0800,1.38888,1.39025,1.38838,1.38999,5924.99
14.02.2021 22:00:00.000 GMT-0800,1.39000,1.39141,1.38838,1.38982,11857.0199
15.02.2021 02:00:00.000 GMT-0800,1.38982,1.39130,1.38935,1.38969,10962.900099999999
15.02.2021 06:00:00.000 GMT-0800,1.38971,1.39188,1.38959,1.39112,8668.3901
15.02.2021 10:00:00.000 GMT-0800,1.39110,1.39148,1.38988,1.38988,14765.1195
15.02.2021 14:00:00.000 GMT-0800,1.38987,1.39452,1.38987,1.39393,8206.937399999999
15.02.2021 18:00:00.000 GMT-0800,1.39389,1.39515,1.39256,1.39333,8770.4103
15.02.2021 22:00:00.000 GMT-0800,1.39335,1.39415,1.39083,1.39298,14588.6701
16.02.2021 02:00:00.000 GMT-0800,1.39299,1.39403,1.38800,1.38848,18756.630400000002
16.02.2021 06:00:00.000 GMT-0800,1.38848,1.39341,1.38690,1.39133,27734.279700000003
16.02.2021 10:00:00.000 GMT-0800,1.39133,1.39205,1.39004,1.39021,7135.774899999999
16.02.2021 14:00:00.000 GMT-0800,1.39014,1.39077,1.38616,1.38744,9149.7501
16.02.2021 18:00:00.000 GMT-0800,1.38746,1.38983,1.38729,1.38909,8813.24
16.02.2021 22:00:00.000 GMT-0800,1.38908,1.39037,1.38700,1.38842,19047.5504
17.02.2021 02:00:00.000 GMT-0800,1.38840,1.38862,1.38444,1.38476,24553.7098
17.02.2021 06:00:00.000 GMT-0800,1.38477,1.38636,1.38294,1.38558,30131.7596
17.02.2021 10:00:00.000 GMT-0800,1.38558,1.38659,1.38520,1.38590,5703.585000000001
17.02.2021 14:00:00.000 GMT-0800,1.38626,1.38770,1.38530,1.38632,6468.4514
17.02.2021 18:00:00.000 GMT-0800,1.38631,1.38651,1.38466,1.38525,7488.97
17.02.2021 22:00:00.000 GMT-0800,1.38526,1.39273,1.38395,1.39248,18068.5897
18.02.2021 02:00:00.000 GMT-0800,1.39245,1.39859,1.39214,1.39771,22601.6207
18.02.2021 06:00:00.000 GMT-0800,1.39771,1.39796,1.39264,1.39631,29056.9602
18.02.2021 10:00:00.000 GMT-0800,1.39641,1.39803,1.39612,1.39725,5467.119900000001
18.02.2021 14:00:00.000 GMT-0800,1.39718,1.39753,1.39601,1.39621,5439.268599999999
18.02.2021 18:00:00.000 GMT-0800,1.39622,1.39752,1.39511,1.39719,5747.57
18.02.2021 22:00:00.000 GMT-0800,1.39718,1.40079,1.39669,1.39893,16773.5397
19.02.2021 02:00:00.000 GMT-0800,1.39895,1.40359,1.39805,1.40298,17954.8599
19.02.2021 06:00:00.000 GMT-0800,1.40297,1.40300,1.40074,1.40232,22203.4004
19.02.2021 10:00:00.000 GMT-0800,1.40231,1.40231,1.40005,1.40059,10686.9195
21.02.2021 14:00:00.000 GMT-0800,1.40110,1.40522,1.40058,1.40334,9755.5667
21.02.2021 18:00:00.000 GMT-0800,1.40333,1.40337,1.40113,1.40168,8229.019900000001
21.02.2021 22:00:00.000 GMT-0800,1.40169,1.40255,1.39803,1.40134,18518.7899
22.02.2021 02:00:00.000 GMT-0800,1.40135,1.40462,1.40133,1.40462,14590.240000000002
22.02.2021 06:00:00.000 GMT-0800,1.40461,1.40861,1.40232,1.40821,23717.0196
22.02.2021 10:00:00.000 GMT-0800,1.40820,1.40854,1.40575,1.40608,6630.4799
22.02.2021 14:00:00.000 GMT-0800,1.40608,1.40831,1.40577,1.40812,7918.4355
22.02.2021 18:00:00.000 GMT-0800,1.40813,1.40842,1.40672,1.40818,4098.26
22.02.2021 22:00:00.000 GMT-0800,1.40817,1.40978,1.40588,1.40887,15195.4895
23.02.2021 02:00:00.000 GMT-0800,1.40886,1.40959,1.40622,1.40744,18239.6602
23.02.2021 06:00:00.000 GMT-0800,1.40743,1.41167,1.40541,1.40915,27941.5303
23.02.2021 10:00:00.000 GMT-0800,1.40917,1.41159,1.40907,1.41126,7735.365
23.02.2021 14:00:00.000 GMT-0800,1.41125,1.42415,1.41052,1.41772,11858.712500000001
23.02.2021 18:00:00.000 GMT-0800,1.41777,1.41801,1.41501,1.41635,7605.8002
23.02.2021 22:00:00.000 GMT-0800,1.41630,1.42075,1.41560,1.41621,19199.1698
24.02.2021 02:00:00.000 GMT-0800,1.41620,1.41643,1.40922,1.40974,18704.2099
24.02.2021 06:00:00.000 GMT-0800,1.40973,1.41290,1.40819,1.41011,27445.5402
24.02.2021 10:00:00.000 GMT-0800,1.41011,1.41458,1.40971,1.41389,8333.465
24.02.2021 14:00:00.000 GMT-0800,1.41378,1.41505,1.41267,1.41271,7918.1476
24.02.2021 18:00:00.000 GMT-0800,1.41269,1.41695,1.41267,1.41625,5344.589999999999
24.02.2021 22:00:00.000 GMT-0800,1.41626,1.41753,1.41215,1.41749,21162.5902
25.02.2021 02:00:00.000 GMT-0800,1.41747,1.41748,1.41262,1.41425,32289.8096
25.02.2021 06:00:00.000 GMT-0800,1.41426,1.41820,1.40545,1.40643,38393.4004
25.02.2021 10:00:00.000 GMT-0800,1.40642,1.40673,1.40000,1.40046,33368.8956
25.02.2021 14:00:00.000 GMT-0800,1.40081,1.40259,1.39499,1.39966,22671.56
25.02.2021 18:00:00.000 GMT-0800,1.39965,1.40214,1.39427,1.39497,14352.5801
25.02.2021 22:00:00.000 GMT-0800,1.39496,1.39611,1.39009,1.39427,28903.6597
26.02.2021 02:00:00.000 GMT-0800,1.39429,1.39679,1.38876,1.39566,40926.3096
26.02.2021 06:00:00.000 GMT-0800,1.39571,1.39872,1.39127,1.39446,53119.4503
26.02.2021 10:00:00.000 GMT-0800,1.39445,1.39576,1.39144,1.39244,19199.0798
28.02.2021 14:00:00.000 GMT-0800,1.39290,1.39990,1.39286,1.39853,18707.3965
28.02.2021 18:00:00.000 GMT-0800,1.39851,1.39955,1.39636,1.39829,10433.4598
28.02.2021 22:00:00.000 GMT-0800,1.39828,1.39983,1.39271,1.39460,18592.1704
01.03.2021 02:00:00.000 GMT-0800,1.39457,1.39780,1.39039,1.39374,21972.08
01.03.2021 06:00:00.000 GMT-0800,1.39376,1.39622,1.39114,1.39188,31408.230499999998
01.03.2021 10:00:00.000 GMT-0800,1.39188,1.39320,1.39035,1.39247,10422.9149
01.03.2021 14:00:00.000 GMT-0800,1.39241,1.39318,1.39015,1.39063,7018.290000000001
01.03.2021 18:00:00.000 GMT-0800,1.39060,1.39120,1.38658,1.38816,12150.8301
01.03.2021 22:00:00.000 GMT-0800,1.38815,1.39017,1.38587,1.38663,21018.2702
02.03.2021 02:00:00.000 GMT-0800,1.38661,1.39286,1.38588,1.39111,21297.5803
02.03.2021 06:00:00.000 GMT-0800,1.39108,1.39700,1.39094,1.39677,28464.3393
02.03.2021 10:00:00.000 GMT-0800,1.39676,1.39768,1.39504,1.39516,9953.29
02.03.2021 14:00:00.000 GMT-0800,1.39515,1.39659,1.39468,1.39608,7005.612700000001
02.03.2021 18:00:00.000 GMT-0800,1.39607,1.39658,1.39489,1.39518,6895.69
02.03.2021 22:00:00.000 GMT-0800,1.39521,1.40061,1.39368,1.39816,19670.9898
03.03.2021 02:00:00.000 GMT-0800,1.39815,1.39878,1.39419,1.39703,26891.3799
03.03.2021 06:00:00.000 GMT-0800,1.39704,1.39915,1.39207,1.39708,46013.5698
03.03.2021 10:00:00.000 GMT-0800,1.39710,1.39843,1.39466,1.39486,16033.210499999997
03.03.2021 14:00:00.000 GMT-0800,1.39478,1.39579,1.39208,1.39411,11864.3943
03.03.2021 18:00:00.000 GMT-0800,1.39412,1.39607,1.39316,1.39549,10848.4498
03.03.2021 22:00:00.000 GMT-0800,1.39549,1.39682,1.39159,1.39285,22525.01
04.03.2021 02:00:00.000 GMT-0800,1.39288,1.39723,1.39204,1.39618,28236.4199
04.03.2021 06:00:00.000 GMT-0800,1.39617,1.40171,1.39218,1.39233,48534.331099999996
04.03.2021 10:00:00.000 GMT-0800,1.39227,1.39381,1.38801,1.38938,29364.299600000002
04.03.2021 14:00:00.000 GMT-0800,1.38927,1.38982,1.38671,1.38816,11770.474100000001
04.03.2021 18:00:00.000 GMT-0800,1.38815,1.39062,1.38718,1.38858,10573.3301
04.03.2021 22:00:00.000 GMT-0800,1.38858,1.38901,1.38118,1.38193,26708.18
05.03.2021 02:00:00.000 GMT-0800,1.38193,1.38375,1.37784,1.38255,38383.2504
05.03.2021 06:00:00.000 GMT-0800,1.38254,1.38696,1.37942,1.38245,53391.0102
05.03.2021 10:00:00.000 GMT-0800,1.38245,1.38536,1.38212,1.38357,17363.9653
07.03.2021 14:00:00.000 GMT-0800,1.38114,1.38654,1.38059,1.38499,20150.229700000004
07.03.2021 18:00:00.000 GMT-0800,1.38499,1.38530,1.38087,1.38341,10517.2102
07.03.2021 22:00:00.000 GMT-0800,1.38340,1.38462,1.37999,1.38307,21063.2599
08.03.2021 02:00:00.000 GMT-0800,1.38309,1.38562,1.38138,1.38492,25048.499900000003
08.03.2021 06:00:00.000 GMT-0800,1.38493,1.38544,1.38028,1.38382,39380.1093
08.03.2021 10:00:00.000 GMT-0800,1.38381,1.38469,1.38145,1.38183,15524.635100000001
08.03.2021 14:00:00.000 GMT-0800,1.38172,1.38268,1.38016,1.38069,8252.5767
08.03.2021 18:00:00.000 GMT-0800,1.38069,1.38502,1.38068,1.38386,12027.9099
08.03.2021 22:00:00.000 GMT-0800,1.38389,1.38999,1.38270,1.38959,21468.3398
09.03.2021 02:00:00.000 GMT-0800,1.38961,1.38968,1.38594,1.38867,22947.2598
09.03.2021 06:00:00.000 GMT-0800,1.38868,1.39253,1.38807,1.38899,30281.5008
09.03.2021 10:00:00.000 GMT-0800,1.38899,1.39049,1.38841,1.38866,10111.375000000002
09.03.2021 14:00:00.000 GMT-0800,1.38819,1.38988,1.38681,1.38698,9064.369999999999
09.03.2021 18:00:00.000 GMT-0800,1.38699,1.38718,1.38474,1.38579,9992.410100000001
09.03.2021 22:00:00.000 GMT-0800,1.38575,1.39097,1.38453,1.39085,16238.9799
10.03.2021 02:00:00.000 GMT-0800,1.39084,1.39140,1.38547,1.39062,25150.0601
10.03.2021 06:00:00.000 GMT-0800,1.39066,1.39343,1.38799,1.39048,34480.3398
10.03.2021 10:00:00.000 GMT-0800,1.39049,1.39378,1.38958,1.39332,16200.4601
10.03.2021 14:00:00.000 GMT-0800,1.39331,1.39356,1.39186,1.39262,8217.732100000001
10.03.2021 18:00:00.000 GMT-0800,1.39263,1.39411,1.39260,1.39387,6478.599899999999
10.03.2021 22:00:00.000 GMT-0800,1.39388,1.39582,1.39251,1.39497,16911.7797
11.03.2021 02:00:00.000 GMT-0800,1.39497,1.39772,1.39456,1.39655,22460.7602
11.03.2021 06:00:00.000 GMT-0800,1.39655,1.39810,1.39392,1.39696,27820.0503
11.03.2021 10:00:00.000 GMT-0800,1.39694,1.39956,1.39676,1.39891,12426.8301
11.03.2021 14:00:00.000 GMT-0800,1.39879,1.40045,1.39816,1.39945,6418.1623
11.03.2021 18:00:00.000 GMT-0800,1.39947,1.39948,1.39702,1.39753,8330.069800000001
11.03.2021 22:00:00.000 GMT-0800,1.39751,1.39764,1.39065,1.39122,22033.7297
12.03.2021 02:00:00.000 GMT-0800,1.39121,1.39333,1.38789,1.38855,23219.3201
12.03.2021 06:00:00.000 GMT-0800,1.38859,1.39351,1.38632,1.39219,29769.740299999998
12.03.2021 10:00:00.000 GMT-0800,1.39220,1.39324,1.39125,1.39129,9339.6649
14.03.2021 14:00:00.000 GMT-0700,1.39143,1.39412,1.39122,1.39316,6918.714599999999
14.03.2021 18:00:00.000 GMT-0700,1.39315,1.39495,1.39207,1.39247,9889.9299
14.03.2021 22:00:00.000 GMT-0700,1.39246,1.39474,1.38954,1.39428,16537.5801
15.03.2021 02:00:00.000 GMT-0700,1.39428,1.39469,1.39065,1.39225,17240.8799
15.03.2021 06:00:00.000 GMT-0700,1.39225,1.39250,1.38530,1.38860,27358.260299999998
15.03.2021 10:00:00.000 GMT-0700,1.38863,1.39043,1.38812,1.38998,8498.46
15.03.2021 14:00:00.000 GMT-0700,1.38998,1.39030,1.38829,1.38841,6778.6657
15.03.2021 18:00:00.000 GMT-0700,1.38840,1.38939,1.38655,1.38707,7059.29
15.03.2021 22:00:00.000 GMT-0700,1.38706,1.38754,1.38160,1.38188,13062.21
16.03.2021 02:00:00.000 GMT-0700,1.38188,1.38823,1.38089,1.38752,20232.0698
16.03.2021 06:00:00.000 GMT-0700,1.38752,1.39010,1.38689,1.38902,26092.1299
16.03.2021 10:00:00.000 GMT-0700,1.38901,1.39059,1.38878,1.38896,11041.030299999999
16.03.2021 14:00:00.000 GMT-0700,1.38887,1.39051,1.38876,1.38930,4789.1001
16.03.2021 18:00:00.000 GMT-0700,1.38929,1.38979,1.38780,1.38928,7098.780000000001
16.03.2021 22:00:00.000 GMT-0700,1.38930,1.39293,1.38777,1.38978,12428.8901
17.03.2021 02:00:00.000 GMT-0700,1.38979,1.39236,1.38865,1.39074,19168.5102
17.03.2021 06:00:00.000 GMT-0700,1.39072,1.39120,1.38670,1.38747,25088.0098
17.03.2021 10:00:00.000 GMT-0700,1.38748,1.39707,1.38506,1.39627,28430.540100000002
17.03.2021 14:00:00.000 GMT-0700,1.39627,1.39776,1.39487,1.39690,7632.5801
17.03.2021 18:00:00.000 GMT-0700,1.39691,1.39720,1.39353,1.39516,10807.71
17.03.2021 22:00:00.000 GMT-0700,1.39517,1.40012,1.39449,1.39561,21896.5208
18.03.2021 02:00:00.000 GMT-0700,1.39560,1.39937,1.39212,1.39443,29476.3697
18.03.2021 06:00:00.000 GMT-0700,1.39442,1.39524,1.38971,1.39321,31412.439400000003
18.03.2021 10:00:00.000 GMT-0700,1.39323,1.39512,1.39148,1.39277,16980.5098
18.03.2021 14:00:00.000 GMT-0700,1.39277,1.39333,1.39004,1.39068,6546.8054999999995
18.03.2021 18:00:00.000 GMT-0700,1.39067,1.39255,1.38920,1.39219,8766.36
18.03.2021 22:00:00.000 GMT-0700,1.39217,1.39566,1.39063,1.39510,14293.4998
19.03.2021 02:00:00.000 GMT-0700,1.39510,1.39591,1.38782,1.38896,17847.940000000002
19.03.2021 06:00:00.000 GMT-0700,1.38897,1.38897,1.38301,1.38730,39492.1504
19.03.2021 10:00:00.000 GMT-0700,1.38730,1.38860,1.38583,1.38662,12236.6201
21.03.2021 14:00:00.000 GMT-0700,1.38350,1.38470,1.38271,1.38289,6534.95
21.03.2021 18:00:00.000 GMT-0700,1.38288,1.38536,1.38174,1.38481,5887.41
21.03.2021 22:00:00.000 GMT-0700,1.38479,1.38717,1.38362,1.38652,13155.529900000001
22.03.2021 02:00:00.000 GMT-0700,1.38650,1.38767,1.38400,1.38453,14371.75
22.03.2021 06:00:00.000 GMT-0700,1.38452,1.38651,1.38210,1.38584,18687.270099999998
22.03.2021 10:00:00.000 GMT-0700,1.38586,1.38713,1.38541,1.38623,6353.429899999999
22.03.2021 14:00:00.000 GMT-0700,1.38621,1.38672,1.38443,1.38500,3941.8285
22.03.2021 18:00:00.000 GMT-0700,1.38499,1.38535,1.38331,1.38336,6120.4801
22.03.2021 22:00:00.000 GMT-0700,1.38333,1.38526,1.38017,1.38105,14380.6702
23.03.2021 02:00:00.000 GMT-0700,1.38105,1.38133,1.37512,1.37927,23849.6094
23.03.2021 06:00:00.000 GMT-0700,1.37926,1.38004,1.37685,1.37734,22480.3301
23.03.2021 10:00:00.000 GMT-0700,1.37732,1.37803,1.37403,1.37474,13664.1499
23.03.2021 14:00:00.000 GMT-0700,1.37479,1.37573,1.37234,1.37336,7546.8901
23.03.2021 18:00:00.000 GMT-0700,1.37339,1.37394,1.37039,1.37121,5888.6199
23.03.2021 22:00:00.000 GMT-0700,1.37120,1.37221,1.36738,1.36935,16302.7097
24.03.2021 02:00:00.000 GMT-0700,1.36934,1.37328,1.36902,1.37168,20025.5601
24.03.2021 06:00:00.000 GMT-0700,1.37167,1.37330,1.36959,1.37184,22583.5894
24.03.2021 10:00:00.000 GMT-0700,1.37186,1.37211,1.36792,1.36863,14254.2199
24.03.2021 14:00:00.000 GMT-0700,1.36828,1.36971,1.36792,1.36971,3510.915
24.03.2021 18:00:00.000 GMT-0700,1.36970,1.37078,1.36788,1.36985,5779.89
24.03.2021 22:00:00.000 GMT-0700,1.36985,1.37039,1.36700,1.36830,11249.99
25.03.2021 02:00:00.000 GMT-0700,1.36827,1.37306,1.36780,1.37073,20968.5398
25.03.2021 06:00:00.000 GMT-0700,1.37073,1.37413,1.37055,1.37319,27932.6001
25.03.2021 10:00:00.000 GMT-0700,1.37320,1.37452,1.37244,1.37314,13925.060399999998
25.03.2021 14:00:00.000 GMT-0700,1.37307,1.37578,1.37258,1.37500,4235.3999
25.03.2021 18:00:00.000 GMT-0700,1.37495,1.37658,1.37459,1.37578,3616.9799999999996
25.03.2021 22:00:00.000 GMT-0700,1.37586,1.37860,1.37418,1.37683,11897.6701
26.03.2021 02:00:00.000 GMT-0700,1.37683,1.37913,1.37510,1.37668,15754.43
26.03.2021 06:00:00.000 GMT-0700,1.37667,1.38123,1.37663,1.37886,20617.2505
26.03.2021 10:00:00.000 GMT-0700,1.37884,1.37996,1.37758,1.37855,12137.479800000001
28.03.2021 14:00:00.000 GMT-0700,1.37904,1.37966,1.37706,1.37745,3674.7659999999996
28.03.2021 18:00:00.000 GMT-0700,1.37746,1.37896,1.37654,1.37725,4608.139999999999
28.03.2021 22:00:00.000 GMT-0700,1.37727,1.38368,1.37564,1.38095,16092.840199999999
29.03.2021 02:00:00.000 GMT-0700,1.38096,1.38469,1.38073,1.38224,16618.260000000002
29.03.2021 06:00:00.000 GMT-0700,1.38225,1.38373,1.37643,1.37777,25362.9203
29.03.2021 10:00:00.000 GMT-0700,1.37778,1.37815,1.37551,1.37601,8733.01
29.03.2021 14:00:00.000 GMT-0700,1.37587,1.37761,1.37585,1.37685,3752.245
29.03.2021 18:00:00.000 GMT-0700,1.37686,1.37811,1.37596,1.37810,4424.92
29.03.2021 22:00:00.000 GMT-0700,1.37810,1.37831,1.37419,1.37723,19165.0599
30.03.2021 02:00:00.000 GMT-0700,1.37721,1.37787,1.37297,1.37388,19574.2998
30.03.2021 06:00:00.000 GMT-0700,1.37388,1.37547,1.37058,1.37184,23469.4403
30.03.2021 10:00:00.000 GMT-0700,1.37182,1.37416,1.37131,1.37390,7552.0499
30.03.2021 14:00:00.000 GMT-0700,1.37390,1.37509,1.37306,1.37427,5589.43
30.03.2021 18:00:00.000 GMT-0700,1.37426,1.37455,1.37179,1.37261,4927.6699
30.03.2021 22:00:00.000 GMT-0700,1.37261,1.37833,1.37160,1.37826,13737.2203
31.03.2021 02:00:00.000 GMT-0700,1.37822,1.37945,1.37552,1.37673,19070.06
31.03.2021 06:00:00.000 GMT-0700,1.37671,1.38116,1.37589,1.38000,24348.5098
31.03.2021 10:00:00.000 GMT-0700,1.37996,1.38084,1.37763,1.37791,8597.18
31.03.2021 14:00:00.000 GMT-0700,1.37792,1.37900,1.37729,1.37881,4164.03
31.03.2021 18:00:00.000 GMT-0700,1.37883,1.37904,1.37650,1.37671,6234.65
31.03.2021 22:00:00.000 GMT-0700,1.37667,1.37959,1.37457,1.37757,17176.8696
01.04.2021 02:00:00.000 GMT-0700,1.37759,1.37955,1.37580,1.37910,18298.5303
01.04.2021 06:00:00.000 GMT-0700,1.37911,1.38363,1.37906,1.38181,25581.289300000004
01.04.2021 10:00:00.000 GMT-0700,1.38181,1.38358,1.38178,1.38314,5935.3299
01.04.2021 14:00:00.000 GMT-0700,1.38320,1.38453,1.38299,1.38416,2156.215
01.04.2021 18:00:00.000 GMT-0700,1.38413,1.38499,1.38337,1.38453,1849.8600000000001
01.04.2021 22:00:00.000 GMT-0700,1.38453,1.38521,1.38325,1.38352,4168.1299
02.04.2021 02:00:00.000 GMT-0700,1.38346,1.38422,1.38095,1.38333,5990.35
02.04.2021 06:00:00.000 GMT-0700,1.38334,1.38335,1.38136,1.38210,25637.5
02.04.2021 10:00:00.000 GMT-0700,1.38213,1.38402,1.38107,1.38272,89231.00289999999
04.04.2021 14:00:00.000 GMT-0700,1.38210,1.38352,1.38169,1.38287,7114.2398
04.04.2021 18:00:00.000 GMT-0700,1.38284,1.38426,1.38263,1.38271,3941.8
04.04.2021 22:00:00.000 GMT-0700,1.38268,1.38685,1.38126,1.38614,9363.2898
05.04.2021 02:00:00.000 GMT-0700,1.38617,1.38799,1.38532,1.38764,10079.619999999999
05.04.2021 06:00:00.000 GMT-0700,1.38765,1.39133,1.38731,1.39022,12684.699900000001
05.04.2021 10:00:00.000 GMT-0700,1.39022,1.39072,1.38970,1.38970,5927.6
05.04.2021 14:00:00.000 GMT-0700,1.38970,1.39148,1.38918,1.39030,4963.4402
05.04.2021 18:00:00.000 GMT-0700,1.39027,1.39080,1.38893,1.39055,5046.5500999999995
05.04.2021 22:00:00.000 GMT-0700,1.39054,1.39186,1.38386,1.38540,19688.72
06.04.2021 02:00:00.000 GMT-0700,1.38542,1.38587,1.38173,1.38400,20403.6204
06.04.2021 06:00:00.000 GMT-0700,1.38400,1.38662,1.38193,1.38215,18124.7399
06.04.2021 10:00:00.000 GMT-0700,1.38215,1.38339,1.38017,1.38224,11327.54
06.04.2021 14:00:00.000 GMT-0700,1.38219,1.38346,1.38173,1.38335,4879.009999999999
06.04.2021 18:00:00.000 GMT-0700,1.38334,1.38397,1.38197,1.38303,6250.87
06.04.2021 22:00:00.000 GMT-0700,1.38302,1.38318,1.37721,1.38305,20526.389799999997
07.04.2021 02:00:00.000 GMT-0700,1.38305,1.38378,1.37556,1.37611,21549.9204
07.04.2021 06:00:00.000 GMT-0700,1.37611,1.37941,1.37281,1.37420,26068.149099999995
07.04.2021 10:00:00.000 GMT-0700,1.37417,1.37492,1.37241,1.37371,9176.7701
07.04.2021 14:00:00.000 GMT-0700,1.37371,1.37441,1.37327,1.37393,3636.0734
07.04.2021 18:00:00.000 GMT-0700,1.37394,1.37630,1.37321,1.37592,4724.9
07.04.2021 22:00:00.000 GMT-0700,1.37592,1.37822,1.37185,1.37260,13585.619999999999
08.04.2021 02:00:00.000 GMT-0700,1.37258,1.37733,1.37251,1.37665,17235.8698
08.04.2021 06:00:00.000 GMT-0700,1.37667,1.37698,1.37224,1.37398,23746.459799999997
08.04.2021 10:00:00.000 GMT-0700,1.37397,1.37462,1.37276,1.37325,8405.88
08.04.2021 14:00:00.000 GMT-0700,1.37319,1.37497,1.37217,1.37479,3357.815
08.04.2021 18:00:00.000 GMT-0700,1.37480,1.37503,1.37288,1.37331,4642.32
08.04.2021 22:00:00.000 GMT-0700,1.37329,1.37343,1.36696,1.37123,15789.8799
09.04.2021 02:00:00.000 GMT-0700,1.37119,1.37279,1.36957,1.37171,16298.319800000001
09.04.2021 06:00:00.000 GMT-0700,1.37170,1.37442,1.37127,1.37261,23416.3996
09.04.2021 10:00:00.000 GMT-0700,1.37258,1.37323,1.36979,1.37054,6822.1999000000005
11.04.2021 14:00:00.000 GMT-0700,1.37025,1.37138,1.36962,1.37089,4537.55
11.04.2021 18:00:00.000 GMT-0700,1.37088,1.37090,1.36805,1.36816,7491.6
11.04.2021 22:00:00.000 GMT-0700,1.36814,1.37471,1.36689,1.37405,16254.1598
12.04.2021 02:00:00.000 GMT-0700,1.37406,1.37766,1.37335,1.37664,14258.8899
12.04.2021 06:00:00.000 GMT-0700,1.37664,1.37686,1.37307,1.37428,14802.909899999999
